"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"NGPRBUS","198305","1.371321","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198306","1.328297","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198307","1.376296","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198308","1.352142","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198309","1.287393","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198310","1.353075","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198311","1.349385","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198312","1.46317","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198313","16.593389","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198401","1.70249","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198402","1.478481","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198403","1.521124","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198404","1.488426","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198405","1.484727","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198406","1.437914","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198407","1.491238","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198408","1.469435","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198409","1.400102","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198410","1.47165","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198411","1.46868","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198412","1.593666","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198413","18.007933","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198501","1.615285","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198502","1.467027","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198503","1.464106","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198504","1.379719","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198505","1.365195","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198506","1.318821","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198507","1.350741","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198508","1.347676","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198509","1.320837","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198510","1.376261","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198511","1.380646","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198512","1.594066","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198513","16.98038","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198601","1.590844","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198602","1.379224","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198603","1.464062","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198604","1.315141","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198605","1.340462","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198606","1.282181","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198607","1.323357","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198608","1.32336","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198609","1.258956","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198610","1.333276","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198611","1.414165","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198612","1.515772","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198613","16.540801","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198701","1.586308","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198702","1.425523","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198703","1.505676","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198704","1.403143","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198705","1.387096","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198706","1.328514","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198707","1.347142","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198708","1.371097","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198709","1.307841","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198710","1.422251","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198711","1.464474","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198712","1.586754","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198713","17.135819","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198801","1.633857","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198802","1.487722","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198803","1.551993","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198804","1.42074","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198805","1.454528","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198806","1.382694","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198807","1.40097","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198808","1.420649","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198809","1.340479","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198810","1.456516","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198811","1.483904","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198812","1.564545","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198813","17.598597","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198901","1.584724","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198902","1.464457","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198903","1.552134","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198904","1.4781","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198905","1.497715","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198906","1.436696","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198907","1.464506","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198908","1.454001","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198909","1.383898","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198910","1.451818","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198911","1.512263","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198912","1.566964","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","198913","17.847275","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199001","1.664082","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199002","1.48246","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199003","1.572566","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199004","1.490787","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199005","1.507534","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199006","1.465937","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199007","1.490656","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199008","1.49638","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199009","1.433396","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199010","1.558757","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199011","1.555941","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199012","1.60766","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199013","18.326155","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199101","1.65825","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199102","1.459117","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199103","1.580541","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199104","1.506171","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199105","1.49687","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199106","1.426773","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199107","1.440952","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199108","1.446753","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199109","1.439983","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199110","1.554498","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199111","1.573539","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199112","1.64529","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199113","18.228736","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199201","1.633184","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199202","1.44034","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199203","1.519445","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199204","1.490789","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199205","1.529131","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199206","1.487723","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199207","1.535564","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199208","1.49489","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199209","1.48053","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199210","1.578641","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199211","1.558985","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199212","1.625878","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199213","18.3751","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199301","1.613188","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199302","1.449784","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199303","1.592044","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199304","1.509959","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199305","1.535118","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199306","1.483411","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199307","1.515159","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199308","1.533519","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199309","1.503423","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199310","1.586558","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199311","1.591221","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199312","1.670654","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199313","18.584037","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199401","1.659758","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199402","1.48728","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199403","1.665073","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199404","1.58242","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199405","1.637923","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199406","1.562982","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199407","1.619291","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199408","1.626278","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199409","1.54397","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199410","1.603714","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199411","1.64877","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199412","1.710555","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199413","19.348013","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199501","1.640179","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199502","1.462862","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199503","1.623599","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199504","1.569275","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199505","1.612832","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199506","1.55248","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199507","1.603819","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199508","1.592803","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199509","1.546477","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199510","1.575236","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199511","1.620953","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199512","1.681731","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199513","19.082245","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199601","1.630168","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199602","1.540477","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199603","1.631448","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199604","1.607943","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199605","1.636984","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199606","1.593012","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199607","1.631138","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199608","1.636065","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199609","1.579477","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199610","1.617934","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199611","1.601151","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199612","1.638471","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199613","19.344268","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199701","1.666424","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199702","1.509851","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199703","1.676394","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199704","1.597772","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199705","1.658807","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199706","1.571051","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199707","1.632027","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199708","1.62893","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199709","1.591515","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199710","1.644993","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199711","1.593447","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199712","1.622639","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199713","19.393851","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199801","1.710311","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199802","1.522354","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199803","1.699438","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199804","1.641044","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199805","1.701704","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199806","1.631191","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199807","1.661339","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199808","1.672894","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199809","1.518664","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199810","1.638715","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199811","1.587717","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199812","1.627924","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199813","19.613295","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199901","1.66922","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199902","1.504679","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199903","1.665684","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199904","1.591332","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199905","1.621246","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199906","1.582597","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199907","1.628554","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199908","1.625085","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199909","1.572915","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199910","1.629963","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199911","1.602359","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199912","1.647069","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","199913","19.340703","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200001","1.663294","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200002","1.532043","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200003","1.676599","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200004","1.585259","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200005","1.646921","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200006","1.607554","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200007","1.660575","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200008","1.673128","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200009","1.619087","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200010","1.703539","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200011","1.620662","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200012","1.672867","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200013","19.661529","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200101","1.718742","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200102","1.55142","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200103","1.731992","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200104","1.669797","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200105","1.72845","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200106","1.652404","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200107","1.703006","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200108","1.703102","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200109","1.655456","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200110","1.722819","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200111","1.638493","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200112","1.689887","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200113","20.165567","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200201","1.657746","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200202","1.484414","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200203","1.65844","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200204","1.602625","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200205","1.667978","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200206","1.606889","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200207","1.675723","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200208","1.641757","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200209","1.552695","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200210","1.58903","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200211","1.592929","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200212","1.65183","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200213","19.382055","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200301","1.661814","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200302","1.510863","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200303","1.709543","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200304","1.636894","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200305","1.671425","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200306","1.618573","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200307","1.638714","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200308","1.672011","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200309","1.610843","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200310","1.665661","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200311","1.592422","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200312","1.644538","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200313","19.633304","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200401","1.636373","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200402","1.516224","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200403","1.646905","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200404","1.592221","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200405","1.616643","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200406","1.582328","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200407","1.630599","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200408","1.616529","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200409","1.515167","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200410","1.583623","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200411","1.547754","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200412","1.589889","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200413","19.074254","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200501","1.600675","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200502","1.468906","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200503","1.654265","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200504","1.582958","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200505","1.61969","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200506","1.580144","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200507","1.59552","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200508","1.587664","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200509","1.373475","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200510","1.446691","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200511","1.484716","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200512","1.561311","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200513","18.556015","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200601","1.578799","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200602","1.42198","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200603","1.598775","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200604","1.539153","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200605","1.599515","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200606","1.581799","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200607","1.617326","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200608","1.622932","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200609","1.585112","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200610","1.641899","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200611","1.583034","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200612","1.651383","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200613","19.021706","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200701","1.618912","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200702","1.482726","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200703","1.6685","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200704","1.59364","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200705","1.687569","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200706","1.632624","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200707","1.668648","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200708","1.677989","2","Natural Gas (Dry) Production","Quadrillion Btu"
"NGPRBUS","200709","1.640735","2","Natural Gas (Dry) Production","Quadrillion Btu"
