"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"NNTCBUS","198509","1.065341","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","198510","1.171877","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","198511","1.345754","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","198512","1.951717","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","198513","17.703482","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","198601","2.205211","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","198602","1.930555","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","198603","1.772385","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","198604","1.380229","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","198605","1.192312","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","198606","1.059219","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","198607","1.053847","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","198608","1.016637","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","198609","0.960084","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","198610","1.037874","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","198611","1.271522","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","198612","1.711484","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","198613","16.591364","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","198701","2.179929","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","198702","1.968916","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","198703","1.7931","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","198704","1.472949","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","198705","1.212924","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","198706","1.125283","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","198707","1.118428","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","198708","1.151681","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","198709","1.068976","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","198710","1.250133","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","198711","1.450775","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","198712","1.846705","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","198713","17.639801","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","198801","2.237883","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","198802","2.085677","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","198803","1.910986","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","198804","1.498021","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","198805","1.333133","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","198806","1.19723","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","198807","1.203533","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","198808","1.250795","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","198809","1.124432","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","198810","1.259569","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","198811","1.485535","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","198812","1.861598","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","198813","18.448393","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","198901","2.093074","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","198902","2.082154","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","198903","2.022206","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","198904","1.650703","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","198905","1.413195","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","198906","1.262431","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","198907","1.288768","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","198908","1.282898","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","198909","1.242957","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","198910","1.400861","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","198911","1.630271","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","198912","2.232178","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","198913","19.601693","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199001","2.214575","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199002","1.907238","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199003","1.87064","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199004","1.668124","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199005","1.452605","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199006","1.350893","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199007","1.341791","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199008","1.372596","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199009","1.333186","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199010","1.458066","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199011","1.60927","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199012","2.024185","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199013","19.603167","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199101","2.389278","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199102","1.987785","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199103","1.921539","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199104","1.620823","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199105","1.416318","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199106","1.277489","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199107","1.377051","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199108","1.367091","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199109","1.311041","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199110","1.502664","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199111","1.770822","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199112","2.091062","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199113","20.032958","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199201","2.336323","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199202","2.123792","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199203","2.025","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199204","1.783748","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199205","1.511315","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199206","1.361629","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199207","1.427258","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199208","1.369896","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199209","1.34719","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199210","1.453742","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199211","1.759472","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199212","2.214271","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199213","20.713632","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199301","2.365881","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199302","2.246695","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199303","2.224905","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199304","1.749104","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199305","1.358348","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199306","1.371647","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199307","1.453506","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199308","1.477749","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199309","1.360313","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199310","1.568978","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199311","1.844901","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199312","2.206879","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199313","21.228902","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199401","2.615894","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199402","2.384642","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199403","2.11993","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199404","1.709439","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199405","1.467024","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199406","1.480278","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199407","1.488112","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199408","1.520623","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199409","1.440152","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199410","1.54791","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199411","1.787308","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199412","2.166757","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199413","21.728067","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199501","2.483351","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199502","2.277657","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199503","2.188573","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199504","1.86057","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199505","1.65096","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199506","1.488465","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199507","1.62458","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199508","1.695992","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199509","1.491992","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199510","1.561282","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199511","1.956143","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199512","2.391574","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199513","22.671139","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199601","2.657495","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199602","2.40481","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199603","2.281463","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199604","1.897379","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199605","1.680076","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199606","1.566541","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199607","1.569717","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199608","1.602561","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199609","1.505677","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199610","1.617748","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199611","1.969258","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199612","2.331923","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199613","23.084647","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199701","2.595436","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199702","2.323114","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199703","2.202891","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199704","1.881259","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199705","1.683297","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199706","1.569908","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199707","1.706443","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199708","1.671787","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199709","1.571904","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199710","1.631616","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199711","1.970957","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199712","2.414106","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199713","23.222716","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199801","2.508274","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199802","2.197926","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199803","2.232614","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199804","1.803886","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199805","1.634215","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199806","1.630555","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199807","1.768645","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199808","1.782247","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199809","1.636834","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199810","1.592778","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199811","1.807508","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199812","2.234747","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199813","22.830226","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199901","2.611701","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199902","2.192185","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199903","2.25963","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199904","1.897575","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199905","1.619282","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199906","1.565126","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199907","1.723955","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199908","1.762724","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199909","1.564501","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199910","1.665213","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199911","1.771239","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199912","2.2761","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","199913","22.909227","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","200001","2.586507","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","200002","2.390781","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","200003","2.129675","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","200004","1.866071","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","200005","1.772935","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","200006","1.650324","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","200007","1.705206","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","200008","1.850883","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","200009","1.595644","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","200010","1.642844","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","200011","1.968807","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","200012","2.664303","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","200013","23.823977","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","200101","2.74295","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","200102","2.366588","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","200103","2.301316","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","200104","1.851132","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","200105","1.558642","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","200106","1.479031","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","200107","1.635115","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","200108","1.709253","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","200109","1.529042","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","200110","1.687909","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","200111","1.740611","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","200112","2.170971","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","200113","22.772558","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","200201","2.541086","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","200202","2.290544","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","200203","2.30598","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","200204","1.921276","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","200205","1.64523","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","200206","1.624904","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","200207","1.784155","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","200208","1.761258","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","200209","1.574066","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","200210","1.679165","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","200211","1.953127","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","200212","2.429293","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","200213","23.510081","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","200301","2.769865","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","200302","2.564363","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
"NNTCBUS","200303","2.253849","2","Natural Gas Consumption (Excluding Supplemental Gaseous Fuels)","Quadrillion Btu"
