Year, Month, Monthly_MSL, Unverified, Linear_Trend, High_Conf., Low_Conf.
1921, 9, , , -0.242, -0.231, -0.254
1921, 10, , , -0.242, -0.230, -0.254
1921, 11, , , -0.242, -0.230, -0.253
1921, 12, , , -0.241, -0.230, -0.253
1922, 1, , , -0.241, -0.229, -0.253
1922, 2, , , -0.241, -0.229, -0.252
1922, 3, , , -0.241, -0.229, -0.252
1922, 4, , , -0.240, -0.229, -0.252
1922, 5, , , -0.240, -0.228, -0.252
1922, 6, , , -0.240, -0.228, -0.251
1922, 7, , , -0.239, -0.228, -0.251
1922, 8, , , -0.239, -0.227, -0.251
1922, 9, , , -0.239, -0.227, -0.250
1922, 10, , , -0.238, -0.227, -0.250
1922, 11, , , -0.238, -0.227, -0.250
1922, 12, , , -0.238, -0.226, -0.249
1923, 1, , , -0.238, -0.226, -0.249
1923, 2, , , -0.237, -0.226, -0.249
1923, 3, , , -0.237, -0.226, -0.248
1923, 4, , , -0.237, -0.225, -0.248
1923, 5, , , -0.236, -0.225, -0.248
1923, 6, , , -0.236, -0.225, -0.248
1923, 7, , , -0.236, -0.224, -0.247
1923, 8, , , -0.236, -0.224, -0.247
1923, 9, , , -0.235, -0.224, -0.247
1923, 10, , , -0.235, -0.224, -0.246
1923, 11, , , -0.235, -0.223, -0.246
1923, 12, , , -0.234, -0.223, -0.246
1924, 1, , , -0.234, -0.223, -0.245
1924, 2, , , -0.234, -0.222, -0.245
1924, 3, , , -0.233, -0.222, -0.245
1924, 4, , , -0.233, -0.222, -0.244
1924, 5, , , -0.233, -0.222, -0.244
1924, 6, , , -0.233, -0.221, -0.244
1924, 7, , , -0.232, -0.221, -0.243
1924, 8, , , -0.232, -0.221, -0.243
1924, 9, , , -0.232, -0.221, -0.243
1924, 10, , , -0.231, -0.220, -0.243
1924, 11, , , -0.231, -0.220, -0.242
1924, 12, , , -0.231, -0.220, -0.242
1925, 1, , , -0.231, -0.219, -0.242
1925, 2, , , -0.230, -0.219, -0.241
1925, 3, , , -0.230, -0.219, -0.241
1925, 4, , , -0.230, -0.219, -0.241
1925, 5, , , -0.229, -0.218, -0.240
1925, 6, , , -0.229, -0.218, -0.240
1925, 7, , , -0.229, -0.218, -0.240
1925, 8, , , -0.228, -0.217, -0.239
1925, 9, , , -0.228, -0.217, -0.239
1925, 10, , , -0.228, -0.217, -0.239
1925, 11, , , -0.228, -0.217, -0.239
1925, 12, , , -0.227, -0.216, -0.238
1926, 1, , , -0.227, -0.216, -0.238
1926, 2, , , -0.227, -0.216, -0.238
1926, 3, , , -0.226, -0.215, -0.237
1926, 4, , , -0.226, -0.215, -0.237
1926, 5, , , -0.226, -0.215, -0.237
1926, 6, , , -0.226, -0.215, -0.236
1926, 7, , , -0.225, -0.214, -0.236
1926, 8, , , -0.225, -0.214, -0.236
1926, 9, , , -0.225, -0.214, -0.235
1926, 10, , , -0.224, -0.214, -0.235
1926, 11, , , -0.224, -0.213, -0.235
1926, 12, , , -0.224, -0.213, -0.235
1927, 1, , , -0.223, -0.213, -0.234
1927, 2, , , -0.223, -0.212, -0.234
1927, 3, , , -0.223, -0.212, -0.234
1927, 4, , , -0.223, -0.212, -0.233
1927, 5, , , -0.222, -0.212, -0.233
1927, 6, , , -0.222, -0.211, -0.233
1927, 7, , , -0.222, -0.211, -0.232
1927, 8, , , -0.221, -0.211, -0.232
1927, 9, , , -0.221, -0.210, -0.232
1927, 10, , , -0.221, -0.210, -0.231
1927, 11, , , -0.221, -0.210, -0.231
1927, 12, , , -0.220, -0.210, -0.231
1928, 1, , , -0.220, -0.209, -0.230
1928, 2, , , -0.220, -0.209, -0.230
1928, 3, , , -0.219, -0.209, -0.230
1928, 4, , , -0.219, -0.209, -0.230
1928, 5, , , -0.219, -0.208, -0.229
1928, 6, , , -0.218, -0.208, -0.229
1928, 7, , , -0.218, -0.208, -0.229
1928, 8, , , -0.218, -0.207, -0.228
1928, 9, -0.226, , -0.218, -0.207, -0.228
1928, 10, -0.279, , -0.217, -0.207, -0.228
1928, 11, -0.364, , -0.217, -0.207, -0.227
1928, 12, -0.271, , -0.217, -0.206, -0.227
1929, 1, -0.379, , -0.216, -0.206, -0.227
1929, 2, -0.211, , -0.216, -0.206, -0.226
1929, 3, -0.255, , -0.216, -0.205, -0.226
1929, 4, -0.187, , -0.216, -0.205, -0.226
1929, 5, -0.285, , -0.215, -0.205, -0.226
1929, 6, -0.227, , -0.215, -0.205, -0.225
1929, 7, -0.270, , -0.215, -0.204, -0.225
1929, 8, -0.260, , -0.214, -0.204, -0.225
1929, 9, -0.244, , -0.214, -0.204, -0.224
1929, 10, -0.258, , -0.214, -0.203, -0.224
1929, 11, -0.239, , -0.213, -0.203, -0.224
1929, 12, -0.259, , -0.213, -0.203, -0.223
1930, 1, -0.217, , -0.213, -0.203, -0.223
1930, 2, -0.175, , -0.213, -0.202, -0.223
1930, 3, -0.252, , -0.212, -0.202, -0.222
1930, 4, -0.297, , -0.212, -0.202, -0.222
1930, 5, -0.327, , -0.212, -0.202, -0.222
1930, 6, -0.297, , -0.211, -0.201, -0.222
1930, 7, -0.267, , -0.211, -0.201, -0.221
1930, 8, -0.232, , -0.211, -0.201, -0.221
1930, 9, -0.268, , -0.211, -0.200, -0.221
1930, 10, -0.218, , -0.210, -0.200, -0.220
1930, 11, -0.342, , -0.210, -0.200, -0.220
1930, 12, -0.277, , -0.210, -0.200, -0.220
1931, 1, -0.263, , -0.209, -0.199, -0.219
1931, 2, -0.260, , -0.209, -0.199, -0.219
1931, 3, -0.176, , -0.209, -0.199, -0.219
1931, 4, -0.281, , -0.208, -0.198, -0.218
1931, 5, -0.242, , -0.208, -0.198, -0.218
1931, 6, -0.236, , -0.208, -0.198, -0.218
1931, 7, -0.197, , -0.208, -0.198, -0.218
1931, 8, -0.247, , -0.207, -0.197, -0.217
1931, 9, -0.262, , -0.207, -0.197, -0.217
1931, 10, -0.249, , -0.207, -0.197, -0.217
1931, 11, -0.260, , -0.206, -0.196, -0.216
1931, 12, -0.271, , -0.206, -0.196, -0.216
1932, 1, -0.086, , -0.206, -0.196, -0.216
1932, 2, -0.117, , -0.206, -0.196, -0.215
1932, 3, -0.319, , -0.205, -0.195, -0.215
1932, 4, -0.275, , -0.205, -0.195, -0.215
1932, 5, -0.269, , -0.205, -0.195, -0.214
1932, 6, -0.246, , -0.204, -0.195, -0.214
1932, 7, -0.264, , -0.204, -0.194, -0.214
1932, 8, -0.244, , -0.204, -0.194, -0.213
1932, 9, -0.207, , -0.203, -0.194, -0.213
1932, 10, -0.249, , -0.203, -0.193, -0.213
1932, 11, -0.169, , -0.203, -0.193, -0.213
1932, 12, -0.167, , -0.203, -0.193, -0.212
1933, 1, -0.120, , -0.202, -0.193, -0.212
1933, 2, -0.263, , -0.202, -0.192, -0.212
1933, 3, -0.270, , -0.202, -0.192, -0.211
1933, 4, -0.132, , -0.201, -0.192, -0.211
1933, 5, -0.175, , -0.201, -0.191, -0.211
1933, 6, -0.203, , -0.201, -0.191, -0.210
1933, 7, -0.139, , -0.200, -0.191, -0.210
1933, 8, -0.113, , -0.200, -0.191, -0.210
1933, 9, -0.159, , -0.200, -0.190, -0.209
1933, 10, -0.179, , -0.200, -0.190, -0.209
1933, 11, -0.269, , -0.199, -0.190, -0.209
1933, 12, -0.204, , -0.199, -0.189, -0.209
1934, 1, -0.214, , -0.199, -0.189, -0.208
1934, 2, -0.339, , -0.198, -0.189, -0.208
1934, 3, -0.285, , -0.198, -0.189, -0.208
1934, 4, -0.187, , -0.198, -0.188, -0.207
1934, 5, -0.254, , -0.198, -0.188, -0.207
1934, 6, -0.185, , -0.197, -0.188, -0.207
1934, 7, -0.188, , -0.197, -0.188, -0.206
1934, 8, -0.229, , -0.197, -0.187, -0.206
1934, 9, -0.162, , -0.196, -0.187, -0.206
1934, 10, -0.249, , -0.196, -0.187, -0.205
1934, 11, -0.269, , -0.196, -0.186, -0.205
1934, 12, -0.234, , -0.195, -0.186, -0.205
1935, 1, -0.214, , -0.195, -0.186, -0.205
1935, 2, -0.248, , -0.195, -0.186, -0.204
1935, 3, -0.218, , -0.195, -0.185, -0.204
1935, 4, -0.187, , -0.194, -0.185, -0.204
1935, 5, -0.251, , -0.194, -0.185, -0.203
1935, 6, -0.197, , -0.194, -0.184, -0.203
1935, 7, -0.200, , -0.193, -0.184, -0.203
1935, 8, -0.180, , -0.193, -0.184, -0.202
1935, 9, -0.186, , -0.193, -0.184, -0.202
1935, 10, -0.206, , -0.193, -0.183, -0.202
1935, 11, -0.108, , -0.192, -0.183, -0.201
1935, 12, -0.234, , -0.192, -0.183, -0.201
1936, 1, -0.220, , -0.192, -0.182, -0.201
1936, 2, -0.172, , -0.191, -0.182, -0.201
1936, 3, -0.066, , -0.191, -0.182, -0.200
1936, 4, -0.233, , -0.191, -0.182, -0.200
1936, 5, -0.254, , -0.190, -0.181, -0.200
1936, 6, -0.194, , -0.190, -0.181, -0.199
1936, 7, -0.173, , -0.190, -0.181, -0.199
1936, 8, -0.229, , -0.190, -0.181, -0.199
1936, 9, -0.223, , -0.189, -0.180, -0.198
1936, 10, -0.179, , -0.189, -0.180, -0.198
1936, 11, -0.300, , -0.189, -0.180, -0.198
1936, 12, -0.195, , -0.188, -0.179, -0.197
1937, 1, -0.065, , -0.188, -0.179, -0.197
1937, 2, -0.098, , -0.188, -0.179, -0.197
1937, 3, -0.273, , -0.188, -0.179, -0.197
1937, 4, -0.117, , -0.187, -0.178, -0.196
1937, 5, -0.166, , -0.187, -0.178, -0.196
1937, 6, -0.182, , -0.187, -0.178, -0.196
1937, 7, -0.148, , -0.186, -0.177, -0.195
1937, 8, -0.199, , -0.186, -0.177, -0.195
1937, 9, -0.217, , -0.186, -0.177, -0.195
1937, 10, -0.154, , -0.185, -0.177, -0.194
1937, 11, -0.193, , -0.185, -0.176, -0.194
1937, 12, -0.167, , -0.185, -0.176, -0.194
1938, 1, -0.077, , -0.185, -0.176, -0.193
1938, 2, -0.117, , -0.184, -0.175, -0.193
1938, 3, -0.127, , -0.184, -0.175, -0.193
1938, 4, -0.187, , -0.184, -0.175, -0.193
1938, 5, -0.178, , -0.183, -0.175, -0.192
1938, 6, -0.203, , -0.183, -0.174, -0.192
1938, 7, -0.197, , -0.183, -0.174, -0.192
1938, 8, -0.226, , -0.183, -0.174, -0.191
1938, 9, -0.241, , -0.182, -0.174, -0.191
1938, 10, -0.170, , -0.182, -0.173, -0.191
1938, 11, -0.172, , -0.182, -0.173, -0.190
1938, 12, -0.164, , -0.181, -0.173, -0.190
1939, 1, -0.156, , -0.181, -0.172, -0.190
1939, 2, -0.129, , -0.181, -0.172, -0.189
1939, 3, -0.127, , -0.180, -0.172, -0.189
1939, 4, -0.187, , -0.180, -0.172, -0.189
1939, 5, -0.160, , -0.180, -0.171, -0.189
1939, 6, -0.160, , -0.180, -0.171, -0.188
1939, 7, -0.166, , -0.179, -0.171, -0.188
1939, 8, -0.183, , -0.179, -0.170, -0.188
1939, 9, -0.131, , -0.179, -0.170, -0.187
1939, 10, -0.218, , -0.178, -0.170, -0.187
1939, 11, -0.208, , -0.178, -0.170, -0.187
1939, 12, -0.213, , -0.178, -0.169, -0.186
1940, 1, -0.233, , -0.178, -0.169, -0.186
1940, 2, -0.089, , -0.177, -0.169, -0.186
1940, 3, -0.170, , -0.177, -0.168, -0.185
1940, 4, -0.178, , -0.177, -0.168, -0.185
1940, 5, -0.105, , -0.176, -0.168, -0.185
1940, 6, -0.157, , -0.176, -0.168, -0.185
1940, 7, -0.194, , -0.176, -0.167, -0.184
1940, 8, -0.098, , -0.175, -0.167, -0.184
1940, 9, -0.192, , -0.175, -0.167, -0.184
1940, 10, -0.163, , -0.175, -0.167, -0.183
1940, 11, -0.199, , -0.175, -0.166, -0.183
1940, 12, -0.094, , -0.174, -0.166, -0.183
1941, 1, -0.105, , -0.174, -0.166, -0.182
1941, 2, -0.248, , -0.174, -0.165, -0.182
1941, 3, -0.291, , -0.173, -0.165, -0.182
1941, 4, -0.135, , -0.173, -0.165, -0.181
1941, 5, -0.245, , -0.173, -0.165, -0.181
1941, 6, -0.154, , -0.173, -0.164, -0.181
1941, 7, -0.148, , -0.172, -0.164, -0.181
1941, 8, -0.220, , -0.172, -0.164, -0.180
1941, 9, -0.217, , -0.172, -0.163, -0.180
1941, 10, -0.230, , -0.171, -0.163, -0.180
1941, 11, -0.208, , -0.171, -0.163, -0.179
1941, 12, -0.182, , -0.171, -0.163, -0.179
1942, 1, -0.159, , -0.170, -0.162, -0.179
1942, 2, -0.226, , -0.170, -0.162, -0.178
1942, 3, -0.124, , -0.170, -0.162, -0.178
1942, 4, -0.165, , -0.170, -0.161, -0.178
1942, 5, -0.141, , -0.169, -0.161, -0.177
1942, 6, -0.133, , -0.169, -0.161, -0.177
1942, 7, -0.163, , -0.169, -0.161, -0.177
1942, 8, -0.150, , -0.168, -0.160, -0.177
1942, 9, -0.134, , -0.168, -0.160, -0.176
1942, 10, -0.072, , -0.168, -0.160, -0.176
1942, 11, -0.160, , -0.168, -0.159, -0.176
1942, 12, -0.173, , -0.167, -0.159, -0.175
1943, 1, -0.141, , -0.167, -0.159, -0.175
1943, 2, -0.162, , -0.167, -0.159, -0.175
1943, 3, -0.200, , -0.166, -0.158, -0.174
1943, 4, -0.217, , -0.166, -0.158, -0.174
1943, 5, -0.202, , -0.166, -0.158, -0.174
1943, 6, -0.163, , -0.165, -0.158, -0.173
1943, 7, -0.154, , -0.165, -0.157, -0.173
1943, 8, -0.147, , -0.165, -0.157, -0.173
1943, 9, -0.211, , -0.165, -0.157, -0.173
1943, 10, -0.170, , -0.164, -0.156, -0.172
1943, 11, -0.190, , -0.164, -0.156, -0.172
1943, 12, -0.255, , -0.164, -0.156, -0.172
1944, 1, -0.172, , -0.163, -0.156, -0.171
1944, 2, -0.184, , -0.163, -0.155, -0.171
1944, 3, -0.148, , -0.163, -0.155, -0.171
1944, 4, -0.184, , -0.163, -0.155, -0.170
1944, 5, -0.144, , -0.162, -0.154, -0.170
1944, 6, -0.142, , -0.162, -0.154, -0.170
1944, 7, -0.127, , -0.162, -0.154, -0.169
1944, 8, -0.177, , -0.161, -0.154, -0.169
1944, 9, -0.201, , -0.161, -0.153, -0.169
1944, 10, -0.185, , -0.161, -0.153, -0.169
1944, 11, -0.108, , -0.160, -0.153, -0.168
1944, 12, -0.252, , -0.160, -0.152, -0.168
1945, 1, -0.184, , -0.160, -0.152, -0.168
1945, 2, -0.168, , -0.160, -0.152, -0.167
1945, 3, -0.093, , -0.159, -0.152, -0.167
1945, 4, -0.144, , -0.159, -0.151, -0.167
1945, 5, -0.099, , -0.159, -0.151, -0.166
1945, 6, -0.133, , -0.158, -0.151, -0.166
1945, 7, -0.087, , -0.158, -0.150, -0.166
1945, 8, -0.135, , -0.158, -0.150, -0.165
1945, 9, -0.083, , -0.158, -0.150, -0.165
1945, 10, -0.127, , -0.157, -0.150, -0.165
1945, 11, -0.050, , -0.157, -0.149, -0.165
1945, 12, -0.015, , -0.157, -0.149, -0.164
1946, 1, -0.074, , -0.156, -0.149, -0.164
1946, 2, -0.129, , -0.156, -0.149, -0.164
1946, 3, -0.042, , -0.156, -0.148, -0.163
1946, 4, -0.092, , -0.155, -0.148, -0.163
1946, 5, -0.111, , -0.155, -0.148, -0.163
1946, 6, -0.118, , -0.155, -0.147, -0.162
1946, 7, -0.075, , -0.155, -0.147, -0.162
1946, 8, -0.095, , -0.154, -0.147, -0.162
1946, 9, -0.122, , -0.154, -0.147, -0.161
1946, 10, -0.093, , -0.154, -0.146, -0.161
1946, 11, -0.102, , -0.153, -0.146, -0.161
1946, 12, -0.161, , -0.153, -0.146, -0.161
1947, 1, -0.098, , -0.153, -0.145, -0.160
1947, 2, -0.242, , -0.153, -0.145, -0.160
