Year, Month, Monthly_MSL, Unverified, Linear_Trend, High_Conf., Low_Conf.
1916, 3, , , -0.247, -0.234, -0.259
1916, 4, , , -0.246, -0.233, -0.259
1916, 5, , , -0.246, -0.233, -0.259
1916, 6, , , -0.246, -0.233, -0.259
1916, 7, , , -0.245, -0.233, -0.258
1916, 8, , , -0.245, -0.232, -0.258
1916, 9, , , -0.245, -0.232, -0.258
1916, 10, , , -0.245, -0.232, -0.257
1916, 11, , , -0.244, -0.232, -0.257
1916, 12, , , -0.244, -0.231, -0.257
1917, 1, , , -0.244, -0.231, -0.257
1917, 2, , , -0.244, -0.231, -0.256
1917, 3, , , -0.243, -0.231, -0.256
1917, 4, , , -0.243, -0.230, -0.256
1917, 5, , , -0.243, -0.230, -0.255
1917, 6, , , -0.243, -0.230, -0.255
1917, 7, , , -0.242, -0.230, -0.255
1917, 8, , , -0.242, -0.229, -0.255
1917, 9, , , -0.242, -0.229, -0.254
1917, 10, , , -0.241, -0.229, -0.254
1917, 11, , , -0.241, -0.229, -0.254
1917, 12, , , -0.241, -0.228, -0.253
1918, 1, , , -0.241, -0.228, -0.253
1918, 2, , , -0.240, -0.228, -0.253
1918, 3, , , -0.240, -0.228, -0.253
1918, 4, , , -0.240, -0.227, -0.252
1918, 5, , , -0.240, -0.227, -0.252
1918, 6, , , -0.239, -0.227, -0.252
1918, 7, , , -0.239, -0.227, -0.251
1918, 8, , , -0.239, -0.226, -0.251
1918, 9, , , -0.239, -0.226, -0.251
1918, 10, , , -0.238, -0.226, -0.251
1918, 11, , , -0.238, -0.226, -0.250
1918, 12, , , -0.238, -0.225, -0.250
1919, 1, , , -0.237, -0.225, -0.250
1919, 2, , , -0.237, -0.225, -0.250
1919, 3, , , -0.237, -0.225, -0.249
1919, 4, , , -0.237, -0.224, -0.249
1919, 5, , , -0.236, -0.224, -0.249
1919, 6, , , -0.236, -0.224, -0.248
1919, 7, , , -0.236, -0.224, -0.248
1919, 8, , , -0.236, -0.223, -0.248
1919, 9, , , -0.235, -0.223, -0.248
1919, 10, , , -0.235, -0.223, -0.247
1919, 11, , , -0.235, -0.223, -0.247
1919, 12, , , -0.235, -0.222, -0.247
1920, 1, , , -0.234, -0.222, -0.246
1920, 2, , , -0.234, -0.222, -0.246
1920, 3, , , -0.234, -0.222, -0.246
1920, 4, , , -0.233, -0.221, -0.246
1920, 5, , , -0.233, -0.221, -0.245
1920, 6, , , -0.233, -0.221, -0.245
1920, 7, , , -0.233, -0.221, -0.245
1920, 8, , , -0.232, -0.220, -0.244
1920, 9, , , -0.232, -0.220, -0.244
1920, 10, , , -0.232, -0.220, -0.244
1920, 11, , , -0.232, -0.220, -0.244
1920, 12, , , -0.231, -0.219, -0.243
1921, 1, , , -0.231, -0.219, -0.243
1921, 2, , , -0.231, -0.219, -0.243
1921, 3, , , -0.230, -0.219, -0.242
1921, 4, , , -0.230, -0.218, -0.242
1921, 5, , , -0.230, -0.218, -0.242
1921, 6, , , -0.230, -0.218, -0.242
1921, 7, , , -0.229, -0.218, -0.241
1921, 8, , , -0.229, -0.217, -0.241
1921, 9, , , -0.229, -0.217, -0.241
1921, 10, -0.218, , -0.229, -0.217, -0.240
1921, 11, -0.212, , -0.228, -0.217, -0.240
1921, 12, -0.162, , -0.228, -0.216, -0.240
1922, 1, -0.236, , -0.228, -0.216, -0.240
1922, 2, -0.163, , -0.228, -0.216, -0.239
1922, 3, -0.190, , -0.227, -0.216, -0.239
1922, 4, -0.221, , -0.227, -0.215, -0.239
1922, 5, -0.191, , -0.227, -0.215, -0.238
1922, 6, -0.216, , -0.226, -0.215, -0.238
1922, 7, -0.226, , -0.226, -0.215, -0.238
1922, 8, -0.242, , -0.226, -0.214, -0.238
1922, 9, -0.169, , -0.226, -0.214, -0.237
1922, 10, -0.254, , -0.225, -0.214, -0.237
1922, 11, -0.227, , -0.225, -0.214, -0.237
1922, 12, -0.266, , -0.225, -0.213, -0.236
1923, 1, -0.199, , -0.225, -0.213, -0.236
1923, 2, -0.184, , -0.224, -0.213, -0.236
1923, 3, -0.269, , -0.224, -0.213, -0.236
1923, 4, -0.190, , -0.224, -0.212, -0.235
1923, 5, -0.157, , -0.224, -0.212, -0.235
1923, 6, -0.249, , -0.223, -0.212, -0.235
1923, 7, -0.241, , -0.223, -0.212, -0.234
1923, 8, -0.338, , -0.223, -0.211, -0.234
1923, 9, -0.316, , -0.222, -0.211, -0.234
1923, 10, -0.233, , -0.222, -0.211, -0.234
1923, 11, -0.194, , -0.222, -0.211, -0.233
1923, 12, -0.276, , -0.222, -0.210, -0.233
1924, 1, -0.279, , -0.221, -0.210, -0.233
1924, 2, -0.172, , -0.221, -0.210, -0.233
1924, 3, -0.208, , -0.221, -0.209, -0.232
1924, 4, -0.227, , -0.221, -0.209, -0.232
1924, 5, -0.288, , -0.220, -0.209, -0.232
1924, 6, -0.274, , -0.220, -0.209, -0.231
1924, 7, -0.177, , -0.220, -0.208, -0.231
1924, 8, -0.188, , -0.220, -0.208, -0.231
1924, 9, -0.157, , -0.219, -0.208, -0.231
1924, 10, -0.169, , -0.219, -0.208, -0.230
1924, 11, -0.206, , -0.219, -0.207, -0.230
1924, 12, -0.236, , -0.218, -0.207, -0.230
1925, 1, -0.099, , -0.218, -0.207, -0.229
1925, 2, -0.144, , -0.218, -0.207, -0.229
1925, 3, -0.175, , -0.218, -0.206, -0.229
1925, 4, -0.148, , -0.217, -0.206, -0.229
1925, 5, -0.197, , -0.217, -0.206, -0.228
1925, 6, -0.210, , -0.217, -0.206, -0.228
1925, 7, -0.162, , -0.217, -0.205, -0.228
1925, 8, -0.108, , -0.216, -0.205, -0.227
1925, 9, -0.236, , -0.216, -0.205, -0.227
1925, 10, -0.355, , -0.216, -0.205, -0.227
1925, 11, -0.203, , -0.216, -0.204, -0.227
1925, 12, -0.290, , -0.215, -0.204, -0.226
1926, 1, -0.306, , -0.215, -0.204, -0.226
1926, 2, -0.336, , -0.215, -0.204, -0.226
1926, 3, -0.309, , -0.214, -0.203, -0.225
1926, 4, -0.264, , -0.214, -0.203, -0.225
1926, 5, -0.249, , -0.214, -0.203, -0.225
1926, 6, -0.219, , -0.214, -0.203, -0.225
1926, 7, -0.208, , -0.213, -0.202, -0.224
1926, 8, -0.212, , -0.213, -0.202, -0.224
1926, 9, -0.181, , -0.213, -0.202, -0.224
1926, 10, -0.285, , -0.213, -0.202, -0.223
1926, 11, -0.316, , -0.212, -0.201, -0.223
1926, 12, -0.242, , -0.212, -0.201, -0.223
1927, 1, -0.266, , -0.212, -0.201, -0.223
1927, 2, -0.257, , -0.212, -0.201, -0.222
1927, 3, -0.175, , -0.211, -0.200, -0.222
1927, 4, -0.172, , -0.211, -0.200, -0.222
1927, 5, -0.264, , -0.211, -0.200, -0.221
1927, 6, -0.201, , -0.210, -0.200, -0.221
1927, 7, -0.244, , -0.210, -0.199, -0.221
1927, 8, -0.228, , -0.210, -0.199, -0.221
1927, 9, -0.309, , -0.210, -0.199, -0.220
1927, 10, -0.309, , -0.209, -0.199, -0.220
1927, 11, -0.270, , -0.209, -0.198, -0.220
1927, 12, -0.184, , -0.209, -0.198, -0.220
1928, 1, -0.367, , -0.209, -0.198, -0.219
1928, 2, -0.266, , -0.208, -0.198, -0.219
1928, 3, -0.223, , -0.208, -0.197, -0.219
1928, 4, -0.248, , -0.208, -0.197, -0.218
1928, 5, -0.178, , -0.207, -0.197, -0.218
1928, 6, -0.289, , -0.207, -0.197, -0.218
1928, 7, -0.217, , -0.207, -0.196, -0.218
1928, 8, -0.204, , -0.207, -0.196, -0.217
1928, 9, -0.245, , -0.206, -0.196, -0.217
1928, 10, -0.221, , -0.206, -0.196, -0.217
1928, 11, -0.221, , -0.206, -0.195, -0.216
1928, 12, -0.120, , -0.206, -0.195, -0.216
1929, 1, -0.279, , -0.205, -0.195, -0.216
1929, 2, -0.123, , -0.205, -0.195, -0.216
1929, 3, -0.254, , -0.205, -0.194, -0.215
1929, 4, -0.206, , -0.205, -0.194, -0.215
1929, 5, -0.285, , -0.204, -0.194, -0.215
1929, 6, -0.125, , -0.204, -0.194, -0.214
1929, 7, -0.189, , -0.204, -0.193, -0.214
1929, 8, -0.230, , -0.203, -0.193, -0.214
1929, 9, -0.224, , -0.203, -0.193, -0.214
1929, 10, -0.306, , -0.203, -0.193, -0.213
1929, 11, -0.218, , -0.203, -0.192, -0.213
1929, 12, -0.284, , -0.202, -0.192, -0.213
1930, 1, -0.080, , -0.202, -0.192, -0.212
1930, 2, -0.141, , -0.202, -0.192, -0.212
1930, 3, -0.260, , -0.202, -0.191, -0.212
1930, 4, -0.181, , -0.201, -0.191, -0.212
1930, 5, -0.309, , -0.201, -0.191, -0.211
1930, 6, -0.253, , -0.201, -0.191, -0.211
1930, 7, -0.268, , -0.201, -0.190, -0.211
1930, 8, -0.236, , -0.200, -0.190, -0.210
1930, 9, -0.383, , -0.200, -0.190, -0.210
1930, 10, -0.239, , -0.200, -0.190, -0.210
1930, 11, -0.276, , -0.199, -0.189, -0.210
1930, 12, -0.230, , -0.199, -0.189, -0.209
1931, 1, -0.269, , -0.199, -0.189, -0.209
1931, 2, -0.153, , -0.199, -0.189, -0.209
1931, 3, -0.111, , -0.198, -0.188, -0.208
1931, 4, -0.279, , -0.198, -0.188, -0.208
1931, 5, -0.343, , -0.198, -0.188, -0.208
1931, 6, -0.304, , -0.198, -0.188, -0.208
1931, 7, -0.253, , -0.197, -0.187, -0.207
1931, 8, -0.364, , -0.197, -0.187, -0.207
1931, 9, -0.337, , -0.197, -0.187, -0.207
1931, 10, -0.285, , -0.197, -0.187, -0.207
1931, 11, -0.304, , -0.196, -0.186, -0.206
1931, 12, -0.196, , -0.196, -0.186, -0.206
1932, 1, -0.205, , -0.196, -0.186, -0.206
1932, 2, -0.184, , -0.195, -0.186, -0.205
1932, 3, -0.284, , -0.195, -0.185, -0.205
1932, 4, -0.267, , -0.195, -0.185, -0.205
1932, 5, -0.249, , -0.195, -0.185, -0.205
1932, 6, -0.225, , -0.194, -0.184, -0.204
1932, 7, -0.278, , -0.194, -0.184, -0.204
1932, 8, -0.218, , -0.194, -0.184, -0.204
1932, 9, -0.148, , -0.194, -0.184, -0.203
1932, 10, -0.279, , -0.193, -0.183, -0.203
1932, 11, -0.136, , -0.193, -0.183, -0.203
1932, 12, -0.128, , -0.193, -0.183, -0.203
1933, 1, -0.108, , -0.193, -0.183, -0.202
1933, 2, -0.187, , -0.192, -0.182, -0.202
1933, 3, -0.205, , -0.192, -0.182, -0.202
1933, 4, -0.099, , -0.192, -0.182, -0.201
1933, 5, -0.218, , -0.191, -0.182, -0.201
1933, 6, -0.170, , -0.191, -0.181, -0.201
1933, 7, -0.150, , -0.191, -0.181, -0.201
1933, 8, -0.120, , -0.191, -0.181, -0.200
1933, 9, -0.227, , -0.190, -0.181, -0.200
1933, 10, -0.138, , -0.190, -0.180, -0.200
1933, 11, -0.212, , -0.190, -0.180, -0.199
1933, 12, -0.232, , -0.190, -0.180, -0.199
1934, 1, -0.230, , -0.189, -0.180, -0.199
1934, 2, -0.220, , -0.189, -0.179, -0.199
1934, 3, -0.251, , -0.189, -0.179, -0.198
1934, 4, -0.212, , -0.188, -0.179, -0.198
1934, 5, -0.206, , -0.188, -0.179, -0.198
1934, 6, -0.295, , -0.188, -0.178, -0.197
1934, 7, -0.250, , -0.188, -0.178, -0.197
1934, 8, -0.316, , -0.187, -0.178, -0.197
1934, 9, -0.267, , -0.187, -0.178, -0.197
1934, 10, -0.154, , -0.187, -0.177, -0.196
1934, 11, -0.237, , -0.187, -0.177, -0.196
1934, 12, -0.196, , -0.186, -0.177, -0.196
1935, 1, -0.074, , -0.186, -0.177, -0.196
1935, 2, -0.193, , -0.186, -0.176, -0.195
1935, 3, -0.202, , -0.186, -0.176, -0.195
1935, 4, -0.133, , -0.185, -0.176, -0.195
1935, 5, -0.200, , -0.185, -0.176, -0.194
1935, 6, -0.213, , -0.185, -0.175, -0.194
1935, 7, -0.226, , -0.184, -0.175, -0.194
1935, 8, -0.210, , -0.184, -0.175, -0.194
1935, 9, -0.224, , -0.184, -0.175, -0.193
1935, 10, -0.212, , -0.184, -0.174, -0.193
1935, 11, -0.066, , -0.183, -0.174, -0.193
1935, 12, -0.208, , -0.183, -0.174, -0.192
1936, 1, -0.236, , -0.183, -0.174, -0.192
1936, 2, -0.169, , -0.183, -0.173, -0.192
1936, 3, -0.245, , -0.182, -0.173, -0.192
1936, 4, -0.187, , -0.182, -0.173, -0.191
1936, 5, -0.133, , -0.182, -0.173, -0.191
1936, 6, -0.103, , -0.182, -0.172, -0.191
1936, 7, -0.217, , -0.181, -0.172, -0.190
1936, 8, -0.190, , -0.181, -0.172, -0.190
1936, 9, -0.178, , -0.181, -0.172, -0.190
1936, 10, -0.157, , -0.180, -0.171, -0.190
1936, 11, -0.255, , -0.180, -0.171, -0.189
1936, 12, -0.092, , -0.180, -0.171, -0.189
1937, 1, -0.102, , -0.180, -0.171, -0.189
1937, 2, -0.071, , -0.179, -0.170, -0.188
1937, 3, -0.159, , -0.179, -0.170, -0.188
1937, 4, -0.163, , -0.179, -0.170, -0.188
1937, 5, -0.142, , -0.179, -0.170, -0.188
1937, 6, -0.207, , -0.178, -0.169, -0.187
1937, 7, -0.211, , -0.178, -0.169, -0.187
1937, 8, -0.176, , -0.178, -0.169, -0.187
1937, 9, -0.154, , -0.178, -0.169, -0.187
1937, 10, -0.187, , -0.177, -0.168, -0.186
1937, 11, -0.215, , -0.177, -0.168, -0.186
1937, 12, -0.186, , -0.177, -0.168, -0.186
1938, 1, -0.169, , -0.176, -0.168, -0.185
1938, 2, -0.153, , -0.176, -0.167, -0.185
1938, 3, -0.172, , -0.176, -0.167, -0.185
1938, 4, -0.257, , -0.176, -0.167, -0.185
1938, 5, -0.191, , -0.175, -0.167, -0.184
1938, 6, -0.192, , -0.175, -0.166, -0.184
1938, 7, -0.186, , -0.175, -0.166, -0.184
1938, 8, -0.258, , -0.175, -0.166, -0.183
1938, 9, -0.233, , -0.174, -0.165, -0.183
1938, 10, -0.117, , -0.174, -0.165, -0.183
1938, 11, -0.078, , -0.174, -0.165, -0.183
1938, 12, -0.132, , -0.174, -0.165, -0.182
1939, 1, -0.187, , -0.173, -0.164, -0.182
1939, 2, -0.230, , -0.173, -0.164, -0.182
1939, 3, -0.162, , -0.173, -0.164, -0.181
1939, 4, -0.218, , -0.172, -0.164, -0.181
1939, 5, -0.154, , -0.172, -0.163, -0.181
1939, 6, -0.198, , -0.172, -0.163, -0.181
1939, 7, -0.137, , -0.172, -0.163, -0.180
1939, 8, -0.230, , -0.171, -0.163, -0.180
1939, 9, -0.136, , -0.171, -0.162, -0.180
1939, 10, -0.221, , -0.171, -0.162, -0.179
1939, 11, -0.200, , -0.171, -0.162, -0.179
1939, 12, -0.248, , -0.170, -0.162, -0.179
1940, 1, -0.251, , -0.170, -0.161, -0.179
1940, 2, -0.251, , -0.170, -0.161, -0.178
1940, 3, -0.187, , -0.169, -0.161, -0.178
1940, 4, -0.254, , -0.169, -0.161, -0.178
1940, 5, -0.203, , -0.169, -0.160, -0.178
1940, 6, -0.265, , -0.169, -0.160, -0.177
1940, 7, -0.183, , -0.168, -0.160, -0.177
1940, 8, -0.042, , -0.168, -0.160, -0.177
1940, 9, -0.133, , -0.168, -0.159, -0.176
1940, 10, -0.163, , -0.168, -0.159, -0.176
1940, 11, -0.206, , -0.167, -0.159, -0.176
1940, 12, -0.174, , -0.167, -0.159, -0.176
1941, 1, -0.087, , -0.167, -0.158, -0.175
1941, 2, -0.150, , -0.167, -0.158, -0.175
1941, 3, -0.257, , -0.166, -0.158, -0.175
1941, 4, -0.187, , -0.166, -0.158, -0.174
1941, 5, -0.267, , -0.166, -0.157, -0.174
1941, 6, -0.182, , -0.165, -0.157, -0.174
1941, 7, -0.226, , -0.165, -0.157, -0.174
1941, 8, -0.242, , -0.165, -0.157, -0.173
1941, 9, -0.221, , -0.165, -0.156, -0.173
1941, 10, -0.245, , -0.164, -0.156, -0.173
1941, 11, -0.188, , -0.164, -0.156, -0.172
1941, 12, -0.208, , -0.164, -0.156, -0.172
1942, 1, -0.172, , -0.164, -0.155, -0.172
1942, 2, -0.099, , -0.163, -0.155, -0.172
1942, 3, -0.266, , -0.163, -0.155, -0.171
1942, 4, -0.148, , -0.163, -0.155, -0.171
1942, 5, -0.148, , -0.163, -0.154, -0.171
1942, 6, -0.149, , -0.162, -0.154, -0.171
1942, 7, -0.171, , -0.162, -0.154, -0.170
1942, 8, -0.178, , -0.162, -0.154, -0.170
1942, 9, -0.194, , -0.161, -0.153, -0.170
1942, 10, -0.087, , -0.161, -0.153, -0.169
1942, 11, -0.160, , -0.161, -0.153, -0.169
1942, 12, -0.202, , -0.161, -0.153, -0.169
1943, 1, -0.178, , -0.160, -0.152, -0.169
1943, 2, -0.233, , -0.160, -0.152, -0.168
1943, 3, -0.132, , -0.160, -0.152, -0.168
1943, 4, -0.117, , -0.160, -0.151, -0.168
1943, 5, -0.117, , -0.159, -0.151, -0.167
1943, 6, -0.137, , -0.159, -0.151, -0.167
1943, 7, -0.140, , -0.159, -0.151, -0.167
1943, 8, -0.112, , -0.159, -0.150, -0.167
1943, 9, -0.102, , -0.158, -0.150, -0.166
1943, 10, -0.096, , -0.158, -0.150, -0.166
1943, 11, -0.170, , -0.158, -0.150, -0.166
1943, 12, -0.154, , -0.157, -0.149, -0.165
1944, 1, -0.087, , -0.157, -0.149, -0.165
1944, 2, -0.132, , -0.157, -0.149, -0.165
1944, 3, -0.083, , -0.157, -0.149, -0.165
1944, 4, -0.090, , -0.156, -0.148, -0.164
1944, 5, -0.084, , -0.156, -0.148, -0.164
1944, 6, -0.051, , -0.156, -0.148, -0.164
1944, 7, -0.012, , -0.156, -0.148, -0.164
1944, 8, -0.114, , -0.155, -0.147, -0.163
1944, 9, -0.172, , -0.155, -0.147, -0.163
1944, 10, -0.123, , -0.155, -0.147, -0.163
1944, 11, -0.115, , -0.155, -0.147, -0.162
1944, 12, -0.196, , -0.154, -0.146, -0.162
1945, 1, -0.141, , -0.154, -0.146, -0.162
1945, 2, -0.233, , -0.154, -0.146, -0.162
1945, 3, -0.202, , -0.153, -0.146, -0.161
1945, 4, -0.099, , -0.153, -0.145, -0.161
1945, 5, -0.175, , -0.153, -0.145, -0.161
1945, 6, -0.173, , -0.153, -0.145, -0.160
1945, 7, -0.098, , -0.152, -0.145, -0.160
1945, 8, -0.152, , -0.152, -0.144, -0.160
1945, 9, -0.148, , -0.152, -0.144, -0.160
1945, 10, -0.068, , -0.152, -0.144, -0.159
1945, 11, -0.130, , -0.151, -0.144, -0.159
1945, 12, -0.056, , -0.151, -0.143, -0.159
1946, 1, -0.114, , -0.151, -0.143, -0.158
1946, 2, -0.190, , -0.151, -0.143, -0.158
